Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Sep-04,DROUGHT,91,0,0,0,0,0,0,2513929,0,0
Sep-04,FIRE,21,8,18,0,0,0,0,0,0,0
Sep-04,FLOOD,67,0,0,0,0,2,0,10225,710,0
Sep-04,HAILSTORM,3,0,0,0,0,0,0,0,0,0
Sep-04,Land slide,1,6,0,0,46,0,0,4140,0,0
Sep-04,PLAGUE,122,0,0,0,0,0,0,0,0,0
Oct-04,CONFLICT,1,0,0,0,0,0,0,0,0,0
Oct-04,PLAGUE,26,0,0,0,0,0,0,0,0,0
Nov-04,CONFLICT,1,0,0,0,0,0,0,0,0,0
Nov-04,FIRE,1,0,0,0,4,0,0,0,0,0
Nov-04,PLAGUE,17,0,0,0,0,0,0,0,0,0
Dec-04,CONFLICT,3,59,74,0,443,0,0,0,324,0
Dec-04,DROUGHT,15,0,0,0,0,0,0,74299,0,0
Dec-04,FIRE,1,0,0,0,0,0,0,0,4,0
Dec-04,FLOOD,1,0,0,0,109,0,0,0,8634,0
Dec-04,HAILSTORM,1,0,0,0,109,14,0,0,8634,0
Dec-04,PLAGUE,14,0,0,0,0,0,0,0,0,0
2005/00,PLAGUE,3,0,0,0,0,0,0,17,0,0
Jan-05,PLAGUE,4,0,0,0,0,0,0,0,0,0
Feb-05,CONFLICT,2,0,0,0,0,0,0,0,9781,0
Feb-05,FIRE,1,0,0,0,47,0,0,247,0,0
Feb-05,FLOOD,1,0,0,0,0,0,0,426,0,0
Feb-05,PLAGUE,38,0,0,0,0,0,0,0,0,0
Mar-05,FIRE,2,0,0,0,0,0,0,0,16,0
Mar-05,PLAGUE,38,0,0,0,0,0,0,0,0,0
Apr-05,CONFLICT,6,0,0,0,0,0,0,57000,45749,0
Apr-05,FIRE,3,0,0,0,24,0,0,0,11,0
Apr-05,FLOOD,7,71,0,0,1248,8,0,13417,0,0
Apr-05,HAILSTORM,1,0,0,0,0,0,0,0,0,0
Apr-05,PLAGUE,22,0,0,0,0,0,0,0,0,0
May-05,CONFLICT,1,0,0,0,0,0,0,0,0,0
May-05,FLOOD,3,59,0,0,0,0,0,0,0,0
May-05,PLAGUE,29,0,0,0,0,0,0,0,0,0
Jun-05,CONFLICT,2,0,0,0,0,0,0,0,0,0
Jun-05,DROUGHT,2,0,0,0,0,0,0,590500,0,0
Jun-05,FIRE,1,0,0,0,0,0,0,0,1290,0
