Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2009/5/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
2009/5/1,FLOOD,16,4,2,0,0,0,0,0,0,0
2009/6/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
2009/6/1,FLOOD,27,3,167,0,0,0,0,0,0,0
2009/7/1,EARTHQUAKE,21,0,2,0,0,0,0,0,0,0
2009/7/1,FIRE,1,1,0,0,0,0,0,0,0,0
2009/7/1,FLOOD,19,1,2,0,0,0,0,0,0,0
2009/8/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2009/8/1,EARTHQUAKE,38,0,0,0,0,0,0,0,0,0
2009/8/1,FLOOD,6,1,2,0,0,0,0,0,0,0
2009/8/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2009/9/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2009/9/1,EARTHQUAKE,15,0,0,0,0,0,0,0,0,0
2009/9/1,FLOOD,25,12,2,0,0,0,0,0,0,0
2009/9/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2009/10/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2009/10/1,EARTHQUAKE,17,0,0,0,0,1000,0,0,0,0
2009/10/1,FLOOD,6,3,2,0,0,0,0,0,0,0
2009/11/1,EARTHQUAKE,14,0,509,0,0,1800,0,0,0,0
2009/11/1,FIRE,4,0,0,0,0,0,0,0,0,0
2009/11/1,FLOOD,13,2,38,0,0,0,0,0,0,0
2009/11/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2009/12/1,AVALANCHE,1,2,0,0,0,0,0,0,0,0
2009/12/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
2009/12/1,FIRE,1,0,0,0,0,0,0,0,0,0
2009/12/1,FLOOD,11,11,2,0,0,50,0,0,0,0
2009/12/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2010/1/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2010/1/1,DROWN,1,1,0,0,0,0,0,0,0,0
2010/1/1,EARTHQUAKE,34,0,0,0,0,350,0,0,0,0
2010/1/1,FIRE,1,0,0,0,0,0,0,0,0,0
2010/1/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2010/2/1,EARTHQUAKE,33,0,0,0,0,1600,0,0,0,0
2010/2/1,FIRE,1,0,0,0,0,0,0,0,0,0
2010/2/1,FLOOD,2,5,4,0,2,0,0,0,0,0
2010/3/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2010/3/1,DROWN,3,3,0,0,0,0,0,0,0,0
2010/3/1,EARTHQUAKE,20,0,0,0,0,0,0,0,0,0
2010/3/1,FLOOD,4,0,0,0,0,0,0,0,0,0
2010/3/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2010/3/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2010/3/1,OTHER,4,2,4,0,0,0,0,0,0,0
2010/3/1,SNOWSTORM,2,0,0,0,0,0,0,0,0,0
2010/3/1,STORM,1,0,0,0,0,0,0,0,0,0
2010/4/1,ACCIDENT,2,1,14,0,0,0,0,0,0,0
2010/4/1,DROWN,4,4,0,0,0,0,0,0,0,0
2010/4/1,EARTHQUAKE,21,0,0,0,0,30,0,0,0,0
2010/4/1,EXPLOSION,1,0,1,0,0,0,0,0,0,0
2010/4/1,FLOOD,11,1,0,0,0,0,0,0,0,0
2010/4/1,FOREST FIRE,7,0,0,0,0,0,0,0,0,0
2010/4/1,HAILSTORM,9,0,0,0,0,0,0,0,0,0
2010/4/1,LANDSLIDE,1,0,0,0,0,5,0,0,0,0
2010/4/1,OTHER,3,0,2,0,0,0,0,0,0,0
2010/4/1,STORM,3,0,0,0,0,0,0,0,0,0
2010/4/1,THUNDER STORM,2,2,0,0,0,0,0,0,0,0
2010/5/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2010/5/1,EARTHQUAKE,34,0,0,0,0,0,0,0,0,0
2010/5/1,FIRE,3,0,0,0,0,0,0,0,0,0
2010/5/1,FLOOD,35,8,0,3,0,40,0,0,0,0
2010/5/1,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
2010/5/1,HAILSTORM,10,0,0,0,0,0,0,0,0,0
2010/5/1,OTHER,4,1,0,0,0,0,0,0,0,0
2010/5/1,STORM,1,0,0,0,0,0,0,0,0,0
2010/6/1,ACCIDENT,1,0,0,0,0,0,0,0,0,0
2010/6/1,AVALANCHE,1,0,0,0,0,0,1,0,0,0
2010/6/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2010/6/1,EARTHQUAKE,18,0,0,0,0,0,0,0,0,0
2010/6/1,FIRE,5,0,0,0,0,0,0,0,0,0
2010/6/1,FLOOD,12,0,0,0,0,0,0,0,0,0
2010/6/1,FOREST FIRE,26,0,0,0,0,0,0,0,0,0
2010/6/1,HAILSTORM,4,0,0,0,0,0,0,0,0,0
2010/6/1,OTHER,1,1,0,0,0,0,0,0,0,0
2010/6/1,STORM,7,0,10,0,0,0,0,0,0,0
2010/6/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2010/7/1,ACCIDENT,3,14,50,0,0,0,0,0,0,0
2010/7/1,DROWN,5,6,0,0,0,0,0,0,0,0
2010/7/1,EARTHQUAKE,33,1,196,0,0,2000,0,0,0,0
2010/7/1,FIRE,10,4,8,0,0,0,0,0,0,0
2010/7/1,FLOOD,4,0,0,0,0,0,0,0,0,0
2010/7/1,FOREST FIRE,18,0,0,0,0,0,0,0,0,0
2010/7/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2010/8/1,EARTHQUAKE,20,0,0,0,0,150,0,0,0,0
2010/8/1,FIRE,3,5,3,0,0,0,0,0,0,0
2010/8/1,FLOOD,3,5,10,0,0,622,0,0,0,0
2010/8/1,STORM,1,0,0,0,0,0,0,0,0,0
2010/9/1,EARTHQUAKE,7,1,12,0,0,0,0,0,0,0
2010/9/1,FIRE,3,14,20,0,0,0,0,0,0,0
2010/9/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2010/10/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
2010/10/1,FIRE,1,0,0,0,0,0,0,0,0,0
2010/11/1,EARTHQUAKE,25,0,119,0,0,1818,0,0,0,0
2010/11/1,FIRE,1,0,0,0,0,0,0,0,0,0
2010/11/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2010/12/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2010/12/1,EARTHQUAKE,17,6,32,0,0,1800,0,0,0,0
2010/12/1,FIRE,11,4,2,0,0,0,0,0,0,0
2010/12/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2011/1/1,DROUGHT,4,0,0,0,0,0,0,0,0,0
2011/1/1,EARTHQUAKE,20,0,30,0,0,8190,0,0,0,0
2011/1/1,FIRE,4,0,0,0,0,0,0,0,0,0
2011/1/1,FLOOD,1,0,0,0,0,160,0,0,0,0
2011/2/1,DROUGHT,4,0,0,0,0,0,0,0,0,0
2011/2/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
2011/2/1,FIRE,2,0,0,0,33,0,0,0,0,0
2011/2/1,FLOOD,4,6,5,0,0,0,0,0,0,0
2011/2/1,OTHER,1,0,0,0,0,0,0,0,0,0
2011/3/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2011/9/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
